Month,DayofMonth,DayOfWeek,ArrDelay,DepDelay,Origin,Dest,Cancelled
10,13,2,5,1,LAX,SAN,0
10,14,3,28,11,LAX,SAN,0
10,15,4,48,35,LAX,SAN,0
10,16,5,80,69,LAX,SAN,0
10,18,7,16,0,LAX,SAN,0
10,19,1,25,7,LAX,SAN,0
10,20,2,13,0,LAX,SAN,0
10,21,3,10,1,LAX,SAN,0
10,22,4,41,28,LAX,SAN,0
10,23,5,22,2,LAX,SAN,0
10,25,7,24,0,LAX,SAN,0
10,26,1,10,0,LAX,SAN,0
10,27,2,15,3,LAX,SAN,0
10,28,3,4,8,LAX,SAN,0
10,30,5,22,9,LAX,SAN,0
10,1,4,12,8,ONT,SFO,0
10,2,5,-1,3,ONT,SFO,0
10,3,6,45,47,ONT,SFO,0
10,4,7,63,61,ONT,SFO,0
10,6,2,0,-2,ONT,SFO,0
10,7,3,0,-1,ONT,SFO,0
10,8,4,7,8,ONT,SFO,0
10,9,5,36,19,ONT,SFO,0
10,10,6,38,32,ONT,SFO,0
10,11,7,2,4,ONT,SFO,0
10,12,1,27,18,ONT,SFO,0
10,13,2,4,2,ONT,SFO,0
10,14,3,28,26,ONT,SFO,0
10,15,4,8,1,ONT,SFO,0
10,16,5,0,2,ONT,SFO,0
10,17,6,53,54,ONT,SFO,0
10,18,7,17,15,ONT,SFO,0
10,19,1,2,-1,ONT,SFO,0
10,20,2,5,3,ONT,SFO,0
10,21,3,2,-1,ONT,SFO,0
10,22,4,5,-1,ONT,SFO,0
10,23,5,31,15,ONT,SFO,0
10,24,6,42,44,ONT,SFO,0
10,25,7,22,24,ONT,SFO,0
10,26,1,-7,-3,ONT,SFO,0
10,27,2,10,11,ONT,SFO,0
10,28,3,NA,NA,ONT,SFO,1
10,29,4,50,31,ONT,SFO,0
10,30,5,7,11,ONT,SFO,0
10,31,6,26,23,ONT,SFO,0
10,1,4,1,1,LAX,LAS,0
10,2,5,37,33,LAX,LAS,0
10,3,6,23,14,LAX,LAS,0
10,4,7,-1,1,LAX,LAS,0
10,5,1,4,3,LAX,LAS,0
10,6,2,34,17,LAX,LAS,0
10,7,3,-3,0,LAX,LAS,0
10,8,4,44,44,LAX,LAS,0
10,9,5,16,20,LAX,LAS,0
10,10,6,26,25,LAX,LAS,0
10,11,7,2,1,LAX,LAS,0
10,12,1,11,5,LAX,LAS,0
10,13,2,25,23,LAX,LAS,0
10,14,3,47,46,LAX,LAS,0
10,15,4,12,5,LAX,LAS,0
10,16,5,21,17,LAX,LAS,0
10,17,6,53,48,LAX,LAS,0
10,18,7,4,-2,LAX,LAS,0
10,19,1,1,0,LAX,LAS,0
10,20,2,34,31,LAX,LAS,0
10,21,3,22,13,LAX,LAS,0
10,22,4,-4,0,LAX,LAS,0
10,23,5,9,9,LAX,LAS,0
10,24,6,32,25,LAX,LAS,0
10,25,7,15,4,LAX,LAS,0
10,26,1,16,15,LAX,LAS,0
10,27,2,16,19,LAX,LAS,0
10,28,3,45,51,LAX,LAS,0
10,29,4,22,10,LAX,LAS,0
10,30,5,16,9,LAX,LAS,0
10,3,6,9,-1,PSC,SFO,0
10,10,6,2,-1,PSC,SFO,0
10,17,6,21,15,PSC,SFO,0
10,24,6,14,15,PSC,SFO,0
10,31,6,6,-1,PSC,SFO,0
10,29,4,21,13,SEA,SFO,0
10,30,5,0,0,SEA,SFO,0
10,1,4,NA,NA,SFO,LAX,1
10,2,5,38,27,SFO,LAX,0
10,3,6,26,1,SFO,LAX,0
10,5,1,9,1,SFO,LAX,0
10,6,2,24,11,SFO,LAX,0
10,7,3,NA,NA,SFO,LAX,1
10,8,4,53,44,SFO,LAX,0
10,9,5,32,21,SFO,LAX,0
10,10,6,33,15,SFO,LAX,0
10,12,1,21,16,SFO,LAX,0
10,13,2,35,28,SFO,LAX,0
10,14,3,63,30,SFO,LAX,0
10,15,4,14,12,SFO,LAX,0
10,16,5,25,25,SFO,LAX,0
10,17,6,47,32,SFO,LAX,0
10,20,2,28,16,SFO,LAX,0
10,21,3,8,-1,SFO,LAX,0
10,22,4,9,-1,SFO,LAX,0
10,24,6,32,23,SFO,LAX,0
10,26,1,25,-1,SFO,LAX,0
10,27,2,22,0,SFO,LAX,0
10,28,3,55,14,SFO,LAX,0
10,29,4,17,13,SFO,LAX,0
10,30,5,15,0,SFO,LAX,0
10,31,6,30,16,SFO,LAX,0
10,3,6,-3,-3,YKM,PSC,0
10,10,6,-1,-2,YKM,PSC,0
10,17,6,-2,-2,YKM,PSC,0
10,24,6,3,0,YKM,PSC,0
10,31,6,-1,-1,YKM,PSC,0
10,1,4,20,5,ONT,SFO,0
10,2,5,17,-2,ONT,SFO,0
10,3,6,6,-2,ONT,SFO,0
10,5,1,-11,-2,ONT,SFO,0
10,6,2,-2,0,ONT,SFO,0
10,7,3,-4,0,ONT,SFO,0
10,8,4,35,27,ONT,SFO,0
10,9,5,5,-1,ONT,SFO,0
10,10,6,6,-1,ONT,SFO,0
10,12,1,1,0,ONT,SFO,0
10,13,2,21,6,ONT,SFO,0
10,14,3,0,2,ONT,SFO,0
10,15,4,26,22,ONT,SFO,0
10,16,5,17,12,ONT,SFO,0
10,17,6,2,2,ONT,SFO,0
10,19,1,13,-2,ONT,SFO,0
10,20,2,-2,2,ONT,SFO,0
10,21,3,-5,-1,ONT,SFO,0
10,22,4,4,1,ONT,SFO,0
10,23,5,31,25,ONT,SFO,0
10,24,6,3,1,ONT,SFO,0
10,26,1,2,-2,ONT,SFO,0
10,27,2,-5,0,ONT,SFO,0
10,28,3,23,11,ONT,SFO,0
10,29,4,15,0,ONT,SFO,0
10,30,5,3,3,ONT,SFO,0
10,31,6,1,2,ONT,SFO,0
10,1,4,14,16,SFO,RDM,0
10,2,5,31,27,SFO,RDM,0
10,3,6,44,31,SFO,RDM,0
10,4,7,-6,-1,SFO,RDM,0
10,5,1,-6,0,SFO,RDM,0
10,6,2,-10,0,SFO,RDM,0
10,7,3,-5,-1,SFO,RDM,0
10,8,4,30,24,SFO,RDM,0
10,9,5,-2,2,SFO,RDM,0
10,10,6,2,1,SFO,RDM,0
10,11,7,-13,0,SFO,RDM,0
10,12,1,1,1,SFO,RDM,0
10,13,2,10,7,SFO,RDM,0
10,14,3,1,0,SFO,RDM,0
10,15,4,43,31,SFO,RDM,0
10,16,5,2,6,SFO,RDM,0
10,17,6,20,-1,SFO,RDM,0
10,18,7,-6,0,SFO,RDM,0
10,19,1,11,3,SFO,RDM,0
10,20,2,-1,2,SFO,RDM,0
10,21,3,-1,4,SFO,RDM,0
10,22,4,-3,0,SFO,RDM,0
10,23,5,25,19,SFO,RDM,0
10,24,6,12,10,SFO,RDM,0
10,25,7,-5,0,SFO,RDM,0
10,26,1,4,-1,SFO,RDM,0
10,27,2,-3,-1,SFO,RDM,0
10,28,3,22,16,SFO,RDM,0
10,30,5,3,1,SFO,RDM,0
10,31,6,0,0,RNO,SFO,0
10,1,4,NA,NA,BUR,SFO,1
10,2,5,-6,1,BUR,SFO,0
10,4,7,49,59,BUR,SFO,0
10,5,1,-4,1,BUR,SFO,0
10,7,3,53,6,BUR,SFO,0
10,8,4,54,46,BUR,SFO,0
10,9,5,54,65,BUR,SFO,0
10,11,7,100,110,BUR,SFO,0
10,12,1,46,11,BUR,SFO,0
10,13,2,10,0,BUR,SFO,0
10,14,3,5,-1,BUR,SFO,0
10,15,4,-8,1,BUR,SFO,0
10,16,5,39,44,BUR,SFO,0
10,18,7,11,16,BUR,SFO,0
10,19,1,NA,NA,BUR,SFO,1
10,20,2,-8,0,BUR,SFO,0
10,21,3,-4,0,BUR,SFO,0
10,22,4,179,185,BUR,SFO,0
10,23,5,51,57,BUR,SFO,0
10,25,7,15,22,BUR,SFO,0
10,26,1,2,5,BUR,SFO,0
10,27,2,54,40,BUR,SFO,0
10,28,3,77,82,BUR,SFO,0
10,30,5,3,9,BUR,SFO,0
10,1,4,-4,1,LAX,LAS,0
10,2,5,7,1,LAX,LAS,0
10,3,6,2,3,LAX,LAS,0
10,5,1,14,6,LAX,LAS,0
10,6,2,10,6,LAX,LAS,0
10,7,3,32,37,LAX,LAS,0
10,8,4,23,10,LAX,LAS,0
10,9,5,16,4,LAX,LAS,0
10,10,6,15,14,LAX,LAS,0
10,12,1,42,32,LAX,LAS,0
10,13,2,22,14,LAX,LAS,0
10,14,3,3,1,LAX,LAS,0
10,16,5,46,41,LAX,LAS,0
10,17,6,20,15,LAX,LAS,0
10,18,7,14,1,LAX,LAS,0
10,19,1,22,7,LAX,LAS,0
10,20,2,7,7,LAX,LAS,0
10,21,3,1,0,LAX,LAS,0
10,23,5,37,37,LAX,LAS,0
10,24,6,32,23,LAX,LAS,0
10,25,7,20,16,LAX,LAS,0
10,26,1,13,7,LAX,LAS,0
10,27,2,14,7,LAX,LAS,0
10,28,3,5,3,LAX,LAS,0
10,29,4,32,2,LAX,LAS,0
10,30,5,9,0,LAX,LAS,0
10,31,6,48,8,LAX,LAS,0
10,1,4,6,3,SFO,LAX,0
10,2,5,1,7,SFO,LAX,0
10,3,6,2,4,SFO,LAX,0
10,5,1,6,0,SFO,LAX,0
10,6,2,5,0,SFO,LAX,0
10,7,3,46,40,SFO,LAX,0
10,8,4,9,7,SFO,LAX,0
10,9,5,11,6,SFO,LAX,0
10,10,6,27,-2,SFO,LAX,0
10,11,7,13,2,SFO,LAX,0
10,12,1,37,19,SFO,LAX,0
10,13,2,28,21,SFO,LAX,0
10,14,3,11,14,SFO,LAX,0
10,16,5,51,45,SFO,LAX,0
10,17,6,14,1,SFO,LAX,0
10,18,7,13,0,SFO,LAX,0
10,19,1,10,-2,SFO,LAX,0
10,20,2,4,-1,SFO,LAX,0
10,21,3,5,0,SFO,LAX,0
10,23,5,34,19,SFO,LAX,0
10,24,6,15,2,SFO,LAX,0
10,25,7,21,1,SFO,LAX,0
10,26,1,8,-1,SFO,LAX,0
10,27,2,25,0,SFO,LAX,0
10,28,3,11,0,SFO,LAX,0
10,29,4,NA,NA,SFO,LAX,1
10,31,6,11,0,SFO,LAX,0
10,1,4,-2,1,BUR,RNO,0
10,2,5,32,31,BUR,RNO,0
10,3,6,-2,-1,BUR,RNO,0
10,4,7,5,-1,BUR,RNO,0
10,5,1,44,47,BUR,RNO,0
10,6,2,4,-1,BUR,RNO,0
10,7,3,-2,-1,BUR,RNO,0
10,8,4,8,-1,BUR,RNO,0
10,9,5,3,-1,BUR,RNO,0
10,10,6,1,-1,BUR,RNO,0
10,11,7,1,-1,BUR,RNO,0
10,12,1,-6,0,BUR,RNO,0
10,13,2,-2,-1,BUR,RNO,0
10,14,3,6,2,BUR,RNO,0
10,15,4,2,3,BUR,RNO,0
10,17,6,4,2,BUR,RNO,0
10,18,7,4,0,BUR,RNO,0
10,19,1,0,-1,BUR,RNO,0
10,20,2,0,-1,BUR,RNO,0
10,21,3,4,-1,BUR,RNO,0
10,22,4,3,1,BUR,RNO,0
10,23,5,11,-2,BUR,RNO,0
10,24,6,-3,-1,BUR,RNO,0
10,25,7,2,0,BUR,RNO,0
10,26,1,-5,-1,BUR,RNO,0
10,27,2,-8,0,BUR,RNO,0
10,29,4,36,28,BUR,RNO,0
10,30,5,-3,0,BUR,RNO,0
10,31,6,-8,0,BUR,RNO,0
10,1,4,-1,1,LAS,BUR,0
10,3,6,-3,-1,LAS,BUR,0
10,4,7,0,1,LAS,BUR,0
10,5,1,62,62,LAS,BUR,0
10,6,2,-5,0,LAS,BUR,0
10,7,3,4,1,LAS,BUR,0
10,8,4,7,1,LAS,BUR,0
10,9,5,2,0,LAS,BUR,0
10,10,6,6,0,LAS,BUR,0
10,11,7,1,0,LAS,BUR,0
10,12,1,10,0,LAS,BUR,0
10,13,2,6,-1,LAS,BUR,0
10,14,3,6,1,LAS,BUR,0
10,15,4,17,1,LAS,BUR,0
10,17,6,6,0,LAS,BUR,0
10,18,7,11,0,LAS,BUR,0
10,19,1,2,2,LAS,BUR,0
10,20,2,6,0,LAS,BUR,0
10,21,3,8,-1,LAS,BUR,0
10,22,4,6,-1,LAS,BUR,0
10,23,5,8,1,LAS,BUR,0
10,24,6,7,-1,LAS,BUR,0
10,25,7,0,0,LAS,BUR,0
10,26,1,-4,-1,LAS,BUR,0
10,27,2,-4,-1,LAS,BUR,0
10,28,3,32,25,LAS,BUR,0
10,30,5,7,-1,LAS,BUR,0
10,31,6,10,0,LAS,BUR,0
10,1,4,-8,0,RNO,SEA,0
10,2,5,28,26,RNO,SEA,0
10,3,6,4,3,RNO,SEA,0
10,4,7,-1,-1,RNO,SEA,0
10,5,1,30,37,RNO,SEA,0
10,6,2,-10,-1,RNO,SEA,0
10,7,3,0,1,RNO,SEA,0
10,8,4,-1,1,RNO,SEA,0
10,9,5,4,1,RNO,SEA,0
10,10,6,-4,0,RNO,SEA,0
10,11,7,-6,0,RNO,SEA,0
10,12,1,5,6,RNO,SEA,0
10,13,2,0,0,RNO,SEA,0
10,14,3,2,2,RNO,SEA,0
10,15,4,4,1,RNO,SEA,0
10,16,5,54,43,RNO,SEA,0
10,18,7,1,-1,RNO,SEA,0
10,19,1,-7,-1,RNO,SEA,0
10,20,2,-3,-1,RNO,SEA,0
10,21,3,2,1,RNO,SEA,0
10,22,4,-2,0,RNO,SEA,0
10,23,5,4,3,RNO,SEA,0
10,24,6,11,4,RNO,SEA,0
10,25,7,6,4,RNO,SEA,0
10,26,1,-6,-1,RNO,SEA,0
10,27,2,-5,0,RNO,SEA,0
10,29,4,30,30,RNO,SEA,0
10,30,5,-10,-1,RNO,SEA,0
10,31,6,-12,-1,RNO,SEA,0
10,30,5,57,36,SFO,PHX,0
10,28,3,6,0,MFR,SFO,0
10,29,4,4,-1,MFR,SFO,0
10,30,5,7,-2,MFR,SFO,0
10,31,6,6,0,MFR,SFO,0
10,29,4,14,4,SFO,SAN,0
10,30,5,17,4,SFO,SAN,0
10,31,6,20,7,SFO,SAN,0
10,1,4,43,52,PHX,SFO,0
10,2,5,7,-1,PHX,SFO,0
10,4,7,8,5,PHX,SFO,0
10,5,1,7,10,PHX,SFO,0
10,6,2,6,-2,PHX,SFO,0
10,7,3,85,42,PHX,SFO,0
10,8,4,58,45,PHX,SFO,0
10,9,5,44,34,PHX,SFO,0
10,12,1,89,40,PHX,SFO,0
10,13,2,51,18,PHX,SFO,0
10,14,3,29,20,PHX,SFO,0
10,15,4,26,25,PHX,SFO,0
10,16,5,24,28,PHX,SFO,0
10,18,7,7,-1,PHX,SFO,0
10,19,1,4,-1,PHX,SFO,0
10,20,2,6,0,PHX,SFO,0
10,21,3,8,-2,PHX,SFO,0
10,22,4,83,34,PHX,SFO,0
10,23,5,94,73,PHX,SFO,0
10,25,7,35,26,PHX,SFO,0
10,26,1,39,31,PHX,SFO,0
10,27,2,57,13,PHX,SFO,0
10,28,3,104,66,PHX,SFO,0
10,29,4,56,52,PHX,SFO,0
10,30,5,53,30,PHX,SFO,0
10,28,3,102,106,RNO,SEA,0
10,29,4,41,42,RNO,SEA,0
10,30,5,35,43,RNO,SEA,0
10,5,1,0,4,SFO,PDX,0
10,7,3,90,84,SFO,PDX,0
10,8,4,67,60,SFO,PDX,0
10,12,1,78,75,SFO,PDX,0
10,13,2,42,39,SFO,PDX,0
10,14,3,31,21,SFO,PDX,0
10,15,4,18,15,SFO,PDX,0
10,16,5,14,19,SFO,PDX,0
10,18,7,3,2,SFO,PDX,0
10,19,1,1,2,SFO,PDX,0
10,20,2,1,3,SFO,PDX,0
10,21,3,9,2,SFO,PDX,0
10,22,4,84,75,SFO,PDX,0
10,23,5,86,85,SFO,PDX,0
10,25,7,31,24,SFO,PDX,0
10,26,1,28,24,SFO,PDX,0
10,27,2,77,75,SFO,PDX,0
10,28,3,108,91,SFO,RNO,0
10,29,4,57,47,SFO,RNO,0
10,30,5,54,44,SFO,RNO,0
10,1,4,5,2,LAX,LAS,0
10,2,5,4,0,LAX,LAS,0
10,3,6,51,45,LAX,LAS,0
10,4,7,39,35,LAX,LAS,0
10,5,1,46,45,LAX,LAS,0
10,6,2,45,47,LAX,LAS,0
10,7,3,6,2,LAX,LAS,0
10,8,4,21,8,LAX,LAS,0
10,9,5,84,73,LAX,LAS,0
10,10,6,8,2,LAX,LAS,0
10,12,1,23,22,LAX,LAS,0
10,13,2,12,4,LAX,LAS,0
10,14,3,68,63,LAX,LAS,0
10,15,4,47,38,LAX,LAS,0
10,16,5,40,31,LAX,LAS,0
10,17,6,8,1,LAX,LAS,0
10,18,7,10,2,LAX,LAS,0
10,19,1,10,2,LAX,LAS,0
10,20,2,14,8,LAX,LAS,0
10,21,3,15,8,LAX,LAS,0
10,22,4,69,50,LAX,LAS,0
10,23,5,88,71,LAX,LAS,0
10,24,6,5,2,LAX,LAS,0
10,26,1,16,10,LAX,LAS,0
10,27,2,38,32,LAX,LAS,0
10,28,3,NA,NA,LAX,LAS,1
10,29,4,76,56,LAX,LAS,0
10,30,5,29,27,LAX,LAS,0
10,31,6,68,63,LAX,LAS,0
10,1,4,8,11,SFO,LAX,0
10,2,5,-1,4,SFO,LAX,0
10,3,6,63,59,SFO,LAX,0
10,4,7,45,45,SFO,LAX,0
10,7,3,-4,1,SFO,LAX,0
10,8,4,23,10,SFO,LAX,0
10,9,5,71,58,SFO,LAX,0
10,10,6,14,-2,SFO,LAX,0
10,12,1,32,25,SFO,LAX,0
10,13,2,15,13,SFO,LAX,0
10,14,3,65,37,SFO,LAX,0
10,15,4,44,39,SFO,LAX,0
10,16,5,39,30,SFO,LAX,0
10,17,6,6,-1,SFO,LAX,0
10,18,7,13,9,SFO,LAX,0
10,19,1,9,9,SFO,LAX,0
10,20,2,22,22,SFO,LAX,0
10,21,3,11,-1,SFO,LAX,0
10,22,4,49,6,SFO,LAX,0
10,23,5,70,64,SFO,LAX,0
10,24,6,18,-1,SFO,LAX,0
10,25,7,18,17,SFO,LAX,0
10,26,1,15,7,SFO,LAX,0
10,27,2,19,3,SFO,LAX,0
10,29,4,65,50,SFO,LAX,0
10,30,5,21,3,SFO,LAX,0
10,31,6,26,24,LAX,ABQ,0
10,1,4,36,21,LAX,PHX,0
10,2,5,7,0,LAX,PHX,0
10,4,7,14,5,LAX,PHX,0
10,5,1,16,1,LAX,PHX,0
10,6,2,10,0,LAX,PHX,0
10,7,3,5,1,LAX,PHX,0
10,8,4,14,1,LAX,PHX,0
10,9,5,45,25,LAX,PHX,0
10,12,1,12,2,LAX,PHX,0
10,13,2,8,1,LAX,PHX,0
10,14,3,24,7,LAX,PHX,0
10,15,4,20,3,LAX,PHX,0
10,16,5,37,13,LAX,PHX,0
10,18,7,8,-1,LAX,PHX,0
10,19,1,14,-1,LAX,PHX,0
10,20,2,9,1,LAX,PHX,0
10,21,3,8,0,LAX,PHX,0
10,22,4,18,2,LAX,PHX,0
10,23,5,40,13,LAX,PHX,0
10,25,7,8,0,LAX,PHX,0
10,26,1,7,1,LAX,PHX,0
10,27,2,13,4,LAX,PHX,0
10,1,4,0,1,PDX,SFO,0
10,2,5,-3,-1,PDX,SFO,0
10,3,6,30,24,PDX,SFO,0
10,4,7,35,27,PDX,SFO,0
10,5,1,-4,-1,PDX,SFO,0
10,6,2,3,0,PDX,SFO,0
10,10,6,4,-2,PDX,SFO,0
10,12,1,1,-1,PDX,SFO,0
10,13,2,-4,1,PDX,SFO,0
10,14,3,26,19,PDX,SFO,0
10,15,4,5,5,PDX,SFO,0
10,16,5,7,-1,PDX,SFO,0
10,17,6,-2,-1,PDX,SFO,0
10,18,7,2,-1,PDX,SFO,0
10,19,1,9,-1,PDX,SFO,0
10,20,2,16,8,PDX,SFO,0
10,21,3,-3,-1,PDX,SFO,0
10,22,4,3,-1,PDX,SFO,0
10,23,5,19,4,PDX,SFO,0
10,24,6,0,1,PDX,SFO,0
10,25,7,12,10,PDX,SFO,0
10,26,1,-1,-1,PDX,SFO,0
10,27,2,6,-1,PDX,SFO,0
10,2,5,5,-1,SFO,LAX,0
10,3,6,12,16,SFO,LAX,0
10,4,7,41,25,SFO,LAX,0
10,5,1,10,7,SFO,LAX,0
10,6,2,10,5,SFO,LAX,0
10,7,3,2,3,SFO,LAX,0
10,8,4,14,3,SFO,LAX,0
10,10,6,6,-1,SFO,LAX,0
10,12,1,18,2,SFO,LAX,0
10,13,2,12,1,SFO,LAX,0
10,14,3,34,14,SFO,LAX,0
10,15,4,14,2,SFO,LAX,0
10,16,5,41,29,SFO,LAX,0
10,17,6,2,-1,SFO,LAX,0
10,18,7,7,2,SFO,LAX,0
10,19,1,4,2,SFO,LAX,0
10,20,2,8,3,SFO,LAX,0
10,21,3,11,1,SFO,LAX,0
10,22,4,19,5,SFO,LAX,0
10,23,5,36,25,SFO,LAX,0
10,24,6,4,0,SFO,LAX,0
10,25,7,16,11,SFO,LAX,0
10,26,1,8,-1,SFO,LAX,0
10,27,2,9,0,SFO,LAX,0
10,28,3,34,14,SFO,LAX,0
10,29,4,NA,NA,SFO,LAX,1
10,30,5,9,0,SFO,LAX,0
10,31,6,37,36,SFO,LAX,0
10,1,4,10,7,SAN,SFO,0
10,2,5,12,0,SAN,SFO,0
10,3,6,3,-1,SAN,SFO,0
10,5,1,-4,0,SAN,SFO,0
10,7,3,1,0,SAN,SFO,0
10,8,4,-6,0,SAN,SFO,0
10,9,5,41,16,SAN,SFO,0
10,10,6,8,7,SAN,SFO,0
10,12,1,3,0,SAN,SFO,0
10,13,2,24,1,SAN,SFO,0
10,14,3,8,2,SAN,SFO,0
10,15,4,6,1,SAN,SFO,0
10,16,5,0,-1,SAN,SFO,0
10,17,6,4,5,SAN,SFO,0
10,19,1,1,0,SAN,SFO,0
10,20,2,3,1,SAN,SFO,0
10,21,3,-12,-2,SAN,SFO,0
10,22,4,-2,1,SAN,SFO,0
10,23,5,-2,0,SAN,SFO,0
10,24,6,-1,-1,SAN,SFO,0
10,27,2,0,-1,SAN,SFO,0
10,28,3,16,0,SAN,SFO,0
10,30,5,-6,-1,SAN,SFO,0
10,31,6,-8,1,SAN,SFO,0
10,28,3,NA,NA,SFO,PDX,1
10,30,5,0,-1,SFO,PDX,0
10,31,6,7,0,SFO,PDX,0
10,1,4,3,-1,CCR,LAX,0
10,2,5,-12,-1,CCR,LAX,0
10,3,6,3,0,CCR,LAX,0
10,5,1,-5,-4,CCR,LAX,0
10,6,2,26,1,CCR,LAX,0
10,7,3,2,-1,CCR,LAX,0
10,9,5,2,-1,CCR,LAX,0
10,10,6,8,-1,CCR,LAX,0
10,12,1,17,2,CCR,LAX,0
10,14,3,3,-2,CCR,LAX,0
10,15,4,769,-2,CCR,LAX,0
10,16,5,-9,-1,CCR,LAX,0
10,17,6,-6,-2,CCR,LAX,0
10,19,1,-2,-1,CCR,LAX,0
10,20,2,11,-1,CCR,LAX,0
10,21,3,11,-2,CCR,LAX,0
10,22,4,-9,-2,CCR,LAX,0
10,23,5,14,0,CCR,LAX,0
10,24,6,1,-2,CCR,LAX,0
10,26,1,2,0,CCR,LAX,0
10,27,2,8,2,CCR,LAX,0
10,28,3,-7,-3,CCR,LAX,0
10,29,4,23,-2,CCR,LAX,0
10,30,5,-1,-1,CCR,LAX,0
10,31,6,-4,-1,CCR,LAX,0
10,1,4,43,8,LAX,SFO,0
10,2,5,26,5,LAX,SFO,0
10,3,6,NA,NA,LAX,SFO,1
10,5,1,0,4,LAX,SFO,0
10,6,2,43,47,LAX,SFO,0
10,7,3,18,1,LAX,SFO,0
10,8,4,43,7,LAX,SFO,0
10,9,5,37,28,LAX,SFO,0
10,10,6,37,42,LAX,SFO,0
10,12,1,38,22,LAX,SFO,0
10,13,2,NA,NA,LAX,SFO,1
10,14,3,46,30,LAX,SFO,0
10,15,4,38,29,LAX,SFO,0
10,17,6,22,10,LAX,SFO,0
10,19,1,42,28,LAX,SFO,0
10,20,2,28,12,LAX,SFO,0
10,21,3,24,7,LAX,SFO,0
10,22,4,14,10,LAX,SFO,0
10,23,5,46,26,LAX,SFO,0
10,24,6,20,20,LAX,SFO,0
10,26,1,19,12,LAX,SFO,0
10,27,2,14,11,LAX,SFO,0
10,28,3,46,49,LAX,SFO,0
10,29,4,46,43,LAX,SFO,0
10,30,5,3,11,LAX,SFO,0
10,28,3,45,38,SFO,YKM,0
10,29,4,40,42,SFO,YKM,0
10,30,5,-2,0,SFO,YKM,0
10,1,4,7,-1,SEA,SFO,0
10,2,5,1,2,SEA,SFO,0
10,3,6,14,4,SEA,SFO,0
10,4,7,15,9,SEA,SFO,0
10,5,1,4,-1,SEA,SFO,0
10,6,2,2,-1,SEA,SFO,0
10,7,3,5,2,SEA,SFO,0
10,8,4,17,4,SEA,SFO,0
10,9,5,23,-1,SEA,SFO,0
10,10,6,5,-1,SEA,SFO,0
10,11,7,2,1,SEA,SFO,0
10,12,1,15,7,SEA,SFO,0
10,13,2,46,21,SEA,SFO,0
10,14,3,8,1,SEA,SFO,0
10,15,4,6,1,SEA,SFO,0
10,16,5,24,10,SEA,SFO,0
10,17,6,-5,-1,SEA,SFO,0
10,18,7,-7,-1,SEA,SFO,0
10,19,1,3,0,SEA,SFO,0
10,20,2,11,2,SEA,SFO,0
10,21,3,-1,1,SEA,SFO,0
10,22,4,70,44,SEA,SFO,0
10,23,5,39,5,SEA,SFO,0
10,24,6,0,5,SEA,SFO,0
10,25,7,-6,0,SEA,SFO,0
10,26,1,4,4,SEA,SFO,0
10,27,2,5,4,SEA,SFO,0
10,28,3,118,104,SEA,SFO,0
10,29,4,-1,-1,SEA,SFO,0
10,30,5,12,1,SEA,SFO,0
10,31,6,17,0,SEA,SFO,0
10,1,4,11,1,SFO,SAN,0
10,2,5,9,1,SFO,SAN,0
10,3,6,9,9,SFO,SAN,0
10,4,7,10,3,SFO,SAN,0
10,5,1,13,1,SFO,SAN,0
10,6,2,8,0,SFO,SAN,0
10,7,3,1,0,SFO,SAN,0
10,8,4,12,7,SFO,SAN,0
10,9,5,20,14,SFO,SAN,0
10,10,6,29,8,SFO,SAN,0
10,11,7,6,3,SFO,SAN,0
10,12,1,21,9,SFO,SAN,0
10,13,2,32,33,SFO,SAN,0
10,14,3,5,1,SFO,SAN,0
10,15,4,7,4,SFO,SAN,0
10,16,5,22,15,SFO,SAN,0
10,17,6,4,-1,SFO,SAN,0
10,18,7,7,3,SFO,SAN,0
10,19,1,3,0,SFO,SAN,0
10,20,2,2,1,SFO,SAN,0
10,21,3,4,4,SFO,SAN,0
10,22,4,65,57,SFO,SAN,0
10,23,5,35,32,SFO,SAN,0
10,24,6,10,2,SFO,SAN,0
10,25,7,15,8,SFO,SAN,0
10,26,1,9,3,SFO,SAN,0
10,27,2,7,0,SFO,SAN,0
10,28,3,44,35,SFO,SAN,0
10,29,4,2,0,SFO,SAN,0
10,30,5,13,9,SFO,SAN,0
10,31,6,16,14,SFO,SAN,0
10,1,4,1,0,LAX,CCR,0
10,2,5,31,30,LAX,CCR,0
10,4,7,0,1,LAX,CCR,0
10,5,1,NA,NA,LAX,CCR,1
10,6,2,22,25,LAX,CCR,0
10,7,3,5,7,LAX,CCR,0
10,8,4,25,17,LAX,CCR,0
10,9,5,14,10,LAX,CCR,0
10,10,6,2,0,LAX,CCR,0
10,11,7,-5,0,LAX,CCR,0
10,12,1,28,21,LAX,CCR,0
10,13,2,2,2,LAX,CCR,0
10,14,3,9,6,LAX,CCR,0
10,15,4,16,12,LAX,CCR,0
10,16,5,67,66,LAX,CCR,0
10,17,6,1,2,LAX,CCR,0
10,18,7,3,0,LAX,CCR,0
10,19,1,2,1,LAX,CCR,0
10,20,2,2,1,LAX,CCR,0
10,21,3,-2,0,LAX,CCR,0
10,23,5,43,26,LAX,CCR,0
10,26,1,15,14,LAX,CCR,0
10,27,2,10,4,LAX,CCR,0
10,28,3,-3,2,LAX,CCR,0
10,29,4,64,53,LAX,CCR,0
